Product,Description,Review,Rating,Price
"realme C63 5G Charger in the Box (Forest Green, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"5,526 Ratings & 225 Reviews",4.4,"₹10,999"
"Apple iPhone 16 Pro Max (Natural Titanium, 256 GB)","256 GB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",318 Ratings & 17 Reviews,4.6,"₹1,35,900"
"Apple 16 Pro Max (Natural Titanium, 512 GB)","512 GB ROM17.53 cm (6.9 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",349 Ratings & 28 Reviews,4.6,"₹1,55,900"
"OPPO F29 5G (Glacier Blue, 128 GB)",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera6500 mAh Battery6 Gen 1 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,148 Ratings & 18 Reviews,4.2,"₹23,999"
"POCO M7 Pro 5G (Olive Twilight, 256 GB)",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 20MP Front Camera5110 mAh BatteryDimensity 7025 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"3,008 Ratings & 409 Reviews",4.3,"₹15,499"
"Apple iPhone 16 Pro (Natural Titanium, 1 TB)","1 TB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,247 Ratings & 74 Reviews",4.7,"₹1,62,900"
"POCO F6 5G (Titanium, 256 GB)",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP (OIS) + 8MP | 20MP Front Camera5000 mAh Battery8s Gen3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"6,358 Ratings & 633 Reviews",4.3,"₹24,999"
"REDMI A4 (Sparkle Purple, 128 GB)",4 GB RAM | 128 GB ROM17.48 cm (6.88 inch) Display50MP Rear Camera5160 mAh Battery1 Year,"3,736 Ratings & 205 Reviews",4.3,"₹9,695"
"SAMSUNG Galaxy S23 Ultra 5G (Phantom Black, 256 GB)",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Quad HD+ Display200MP + 10MP + 12MP + 10MP | 12MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"3,330 Ratings & 305 Reviews",4.6,"₹84,990"
"realme NARZO 70X 5G (Ice Blue, 128 GB)","8 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display50MP Rear Camera5000 mAh BatteryDimensity 6100 Plus, Octa Core Processor1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories","2,635 Ratings & 131 Reviews",4.3,"₹14,298"
"realme 14 Pro 5G (Suede Grey, 128 GB)",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera6000 mAh BatteryDimensity 7300 Energy Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"4,099 Ratings & 391 Reviews",4.4,"₹24,999"
"Motorola Edge 50 Fusion (Forest Green, 256 GB)",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Processor1 Year on Handset and 6 Months on Accessories,"1,33,297 Ratings & 9,356 Reviews",4.4,"₹24,999"
"realme C63 5G Charger in the Box (Forest Green, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"3,289 Ratings & 109 Reviews",4.5,"₹12,999"
"realme C63 5G Charger in the Box (Forest Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"16,326 Ratings & 499 Reviews",4.5,"₹10,999"
"itel Aura 05i|Leather Finish|4000 Mah Battery|Type C Charging Support (Meadow Green, 32 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 128 GB16.76 cm (6.6 inch) HD+ Display5MP + 0.3MP | 2MP Front Camera4000 mAh BatteryUnisoc SC9863A1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,450 Ratings & 45 Reviews",4,"₹5,530"
"OnePlus 4 5G (Obsidian Midnight, 256 GB)",8 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5500 mAh Battery1 Year,492 Ratings & 22 Reviews,4.4,"₹27,819"
"OnePlus Nord 4 5G (Mercurial Silver, 256 GB)",8 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5500 mAh Battery1 Year,"1,422 Ratings & 93 Reviews",4.5,"₹27,969"
"POCO M7 5G (Mint Green, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,681 Ratings & 49 Reviews,4.2,"₹10,999"
"SAMSUNG Galaxy A16 5G (Light Green, 128 GB)",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for Inbox Accessories,"1,077 Ratings & 70 Reviews",4.2,"₹16,999"
"itel Aura 05i|Leather Finish|4000 Mah Battery|Type C Charging Support (Glorious Orange, 32 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 128 GB16.76 cm (6.6 inch) HD Display5MP + 0.3MP4000 mAh BatteryUnisoc SC9863A1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"1,450 Ratings & 45 Reviews",4,"₹5,749"
KARBONN BHARAT K1 4G,20 MB RAM | 40 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year Warranty,"1,057 Ratings & 60 Reviews",3.7,₹849
"SAMSUNG M05 (Mint Green, 64 GB)",4 GB RAM | 64 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,"1,670 Ratings & 78 Reviews",4.3,"₹7,486"
LAVA Keypad Mobile|1000 mAh Battery|Expandable Storage 32GB,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display1000 mAh Battery1 Year Manufacturer Replacement Guarantee for Phone and 6 months Replacement for Accessories in the Box,"3,637 Ratings & 177 Reviews",4.1,₹979
"realme C63 5G Charger in the Box (Forest Green, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"5,526 Ratings & 225 Reviews",4.4,"₹10,999"
"Apple iPhone 16 Pro (White Titanium, 128 GB)","128 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","1,247 Ratings & 74 Reviews",4.7,"₹1,12,900"
"SAMSUNG Galay A35 5G (Awesome Iceblue, 256 GB)",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 5MP | 13MP Front Camera5000 mAh BatterySaung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,673 Ratings & 56 Reviews,4.3,"₹28,999"
"SAMSUNG Galaxy F16 5G (Bling Black, 128 GB)",6 GB RAM | 128 GB ROM16.91 cm (6.657 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,459 Ratings & 41 Reviews,4.2,"₹12,999"
"realme C63 (Jade Green, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"10,449 Ratings & 532 Reviews",4.3,"₹8,499"
"OnePlus Nord 4 5G (Oasis Green, 256 GB)",8 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5500 mAh Battery1 Year,"1,422 Ratings & 93 Reviews",4.5,"₹27,895"
"OnePlus Nord 4 5G (Obsidian Midnight, 256 GB)",12 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5500 mAh Battery1 Year,424 Ratings & 19 Reviews,4.5,"₹30,989"
"REDMI 13C 5G (Startrail Green, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"37,707 Ratings & 1,625 Reviews",4.3,"₹11,299"
"POCO M6 5G - Locked with Airtel Prepaid (Galactic Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"1,43,274 Ratings & 7,166 Reviews",4.2,"₹8,499"
"POCO M6 Plus 5G (Ice Silver, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"33,372 Ratings & 2,060 Reviews",4.2,"₹10,499"
"POCO M6 Plus 5G (Ice Silver, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"7,338 Ratings & 491 Reviews",4.2,"₹11,499"
"SAMSUNG Galaxy S25 5G (Silver Shadow, 512 GB)",12 GB RAM | 512 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh Battery8 Elite for Galaxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,670 Ratings & 98 Reviews,4.6,"₹92,999"
"realme C63 5G Charger in the Box (Starry Gold, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"5,526 Ratings & 225 Reviews",4.4,"₹10,999"
"Apple Phone 16 Pro (Natural Titanium, 256 GB)","256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 12MP | 12MP Front CameraA18 Pro Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",108 Ratings & 7 Reviews,4.8,"₹1,22,900"
"SAMSUNG Galaxy A14 5G (Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"43,537 Ratings & 2,039 Reviews",4.2,"₹9,999"
"OnePlus 13 (Midnight Ocean, 512 GB)","16 GB RAM | 512 GB ROM17.32 cm (6.82 inch) Quad HD+ Display50MP + 50MP + 50MP | 32MP Front Camera6000 mAh BatterySnapdragon® 8 Elite Processor1 Year Warranty
1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase",51 Ratings & 6 Reviews,4.8,"₹72,999"
"OnePlus Nord 4 5G (Mercurial Silver, 256 GB)",8 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5500 mAh Battery1 Year,"1,422 Ratings & 93 Reviews",4.5,"₹27,969"
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera6000 mAh Lithium ion BatteryMediaTek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,"19,377 Ratings & 1,436 Reviews",4.2,"₹13,499"
"SAMSUNG Galaxy F16 5G (Vibing Blue, 128 GB)",6 GB RAM | 128 GB ROM16.91 cm (6.657 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,459 Ratings & 41 Reviews,4.2,"₹12,999"
"POCO M7 Pro 5G (Lavender Frost, 128 GB)",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 20MP Front Camera5110 mAh BatteryDimensity 7025 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"6,528 Ratings & 700 Reviews",4.3,"₹13,499"
"realme Narzo N65 5G (Deep Green, 128 GB)",4 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year,960 Ratings & 50 Reviews,4.3,"₹10,099"
"vivo Y18t (Space Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 inch) Display50MP + 0.08MP | 8MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months for Inbox Accessories,217 Ratings & 6 Reviews,4.3,"₹8,729"
Jmax Ultra,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1.3MP Rear Camera1150 mAh Battery1 Year Service Center Warranty,125 Ratings & 15 Reviews,3.9,₹699
"Apple iPhone 14 (Blue, 256 GB)","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.","2,54,421 Ratings & 9,875 Reviews",4.6,"₹64,999"
"realme 13 Pro 5G (Monet Purple, 256 GB)",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"6,483 Ratings & 466 Reviews",4.4,"₹23,999"
"realme 12x 5G (Woodland Green, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"51,449 Ratings & 1,891 Reviews",4.4,"₹13,499"
"vivo Y18i (Gem Green, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 Inch) Display13MP + 0.08MP | 5MP Front Camera5000 mAh BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"2,305 Ratings & 66 Reviews",4.2,"₹8,499"
"OnePlus 13 (Black Eclipse, 256 GB)","12 GB RAM | 256 GB ROM17.32 cm (6.82 inch) Quad HD+ Display50MP + 50MP + 50MP | 32MP Front Camera6000 mAh BatterySnapdragon® 8 Elite Processor1 Year Warranty
1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase",44 Ratings & 3 Reviews,4.6,"₹67,600"
"SAMSUNG Galaxy A35 5G (Awesome Lilac, 128 GB)",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 5MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,"4,529 Ratings & 331 Reviews",4.3,"₹25,999"
"realme NARZO N65 5G (AMBER GOLD, 128 GB)",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5000 mAh Battery1 Year,"2,448 Ratings & 114 Reviews",4.3,"₹11,990"
"IQOO Z9S 5G (Onyx Green, 256 GB)",12 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Full HD+ AMOLED Display50MP + 50MP | 2MP Dual Front Camera5500 mAh BatteryMediaTek Dimensity 7300 5G Processor12 Months Brand Warranty on Smartphone,232 Ratings & 11 Reviews,4.4,"₹28,000"
"realme 13 Pro 5G (Emerald Green, 128 GB)",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"6,483 Ratings & 466 Reviews",4.4,"₹21,999"
"vivo V40e 5G (Royal Bronze, 128 GB)",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"7,190 Ratings & 516 Reviews",4.4,"₹26,999"
"vivo V40e 5G (Royal Bronze, 256 GB)",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"7,190 Ratings & 516 Reviews",4.4,"₹28,999"
"vivo V40e 5G (Mint Green, 256 GB)",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"7,190 Ratings & 516 Reviews",4.4,"₹28,999"
"Google Pixel 9 Pro (Hazel, 256 GB)",16 GB RAM | 256 GB ROM16.0 cm (6.3 inch) Display50MP + 48MP + 48MP | 42MP Front Camera4700 mAh BatteryG4 Tensor Chip Processor1 Year Domestic Warranty,341 Ratings & 51 Reviews,4.6,"₹99,999"
"Tecno Pova 6 Neo 5G (Aurora Cloud, 128 GB)",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display108MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Phone,115 Ratings & 4 Reviews,4.2,"₹11,999"
"realme GT 6 (Fluid Silver, 256 GB)",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"2,549 Ratings & 289 Reviews",4.5,"₹33,999"
"IQOO Z9 Lite 5G (Mocha Brown, 128 GB)",6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 YEAR,"3,815 Ratings & 149 Reviews",4.3,"₹11,099"
"SAMSUNG Galaxy A16 5G (Gold, 256 GB)",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for Inbox Accessories,"1,077 Ratings & 70 Reviews",4.2,"₹19,999"
"realme 14 Pro+ 5G (Bikaner Purple, 128 GB)",8 GB RAM | 128 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"4,662 Ratings & 757 Reviews",4.4,"₹29,999"
"SAMSUNG Galaxy A16 5G (Blue Black, 256 GB)",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for Inbox Accessories,"1,077 Ratings & 70 Reviews",4.2,"₹19,999"
"REDMI 13C 5G (Startrail Green, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"43,048 Ratings & 1,750 Reviews",4.3,"₹9,999"
"REDMI 13C 5G (Starlight Black, 128 GB)",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,"43,048 Ratings & 1,750 Reviews",4.3,"₹9,999"
"realme 14 Pro+ 5G (Pearl White, 256 GB)",8 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,"4,662 Ratings & 757 Reviews",4.4,"₹31,999"
"vivo V40e 5G (Mint Green, 256 GB)",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,"7,190 Ratings & 516 Reviews",4.4,"₹28,999"
"SAMSUNG Galay S25 Plus 5G (Silver Shadow, 256 GB)",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Quad HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4900 mAh Battery8 Elite for Galxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,18 Ratings & 2 Reviews,4.8,"₹99,999"
LAVA Keypad Mobile|1.8 inch Big Display|Auto Call Recording|Wireless FM,32 GB ROM4.57 cm (1.8 inch) Display800 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,569 Ratings & 30 Reviews,4.1,₹900
